cell_id,task,model,thinking_level,config,rep,language,category,reward_binary,reward_partial,total_tokens,turns,tool_calls,agent_wall_s,log_total_tokens,log_turns,log_agent_wall_s,session_bytes,session_malformed_records,session_unresolved_tool_calls,session_orphan_tool_results,terminal_stop_reason,repeated_normalized_tool_actions,repeated_normalized_tool_action_rate,repeated_read_targets,repeated_read_target_rate,repeated_search_actions,repeated_search_action_rate,observable_test_runs,repeated_tests_without_observed_edit,repeated_unchanged_test_failures,test_failure_to_pass_transitions,test_pass_to_failure_transitions,direct_mutation_calls,failed_direct_mutation_calls,direct_mutation_target_revisits,exact_inverse_edit_pairs,strategy_reset_turns,strategy_reset_turn_rate,opaque_top_level_tool_calls,semantic_event_coverage,within_task_token_robust_z,within_task_turn_robust_z
gpt-5.5/low/advisor-gpt55-xhigh/superjson-error-stack-serialization/rep1,superjson-error-stack-serialization,openai-codex/gpt-5.5,low,advisor-gpt55-xhigh,1,typescript,feature_request,0,0.9744897959183674,565474,38,41,391.7,13.245421364896181,3.6635616461296463,5.9730459615839635,190700,0,0,0,stop,1,0.02439024,1,0.1,0,0.0,4,1,0,0,0,12,0,4,0,0,0.0,2,0.95121951,0.0,0.10063934425240731
gpt-5.5/low/advisor-gpt55-xhigh/superjson-error-stack-serialization/rep2,superjson-error-stack-serialization,openai-codex/gpt-5.5,low,advisor-gpt55-xhigh,2,typescript,feature_request,0,0.9693877551020408,466724,33,36,358.4,13.053495498105528,3.5263605246161616,5.884435974349459,173495,0,0,0,stop,1,0.02777778,1,0.14285714,0,0.0,4,0,0,1,0,12,0,5,0,0,0.0,2,0.94444444,-0.1651255111186278,-0.16164887099424893
gpt-5.5/low/baseline/dynamodb-toolbox-conditional-attribute-requirements/rep0,dynamodb-toolbox-conditional-attribute-requirements,openai-codex/gpt-5.5,low,baseline,0,typescript,feature_request,0,0.9961479198767335,1749768,56,55,588.9,14.37499433718693,4.04305126783455,6.3799530310090296,350011,0,0,0,stop,0,0.0,0,0.0,0,0.0,5,0,0,0,0,13,1,3,0,0,0.0,0,1.0,-0.45775874382790444,-0.4884680230746307
gpt-5.5/low/baseline/dynamodb-toolbox-conditional-attribute-requirements/rep1,dynamodb-toolbox-conditional-attribute-requirements,openai-codex/gpt-5.5,low,baseline,1,typescript,feature_request,0,0.9938366718027735,1158431,46,45,687.8,13.962577924541437,3.8501476017100584,6.534950953113521,396094,0,1,0,stop,1,0.02222222,1,0.07142857,0,0.0,6,0,0,1,0,10,0,2,0,0,0.0,0,1.0,-1.127556407948034,-0.9816618974341668
gpt-5.5/low/baseline/dynamodb-toolbox-conditional-attribute-requirements/rep2,dynamodb-toolbox-conditional-attribute-requirements,openai-codex/gpt-5.5,low,baseline,2,typescript,feature_request,0,0.9714946070878274,2191345,67,66,580.5,14.600026524868307,4.219507705176107,6.365610971958719,518060,0,0,0,stop,0,0.0,0,0.0,0,0.0,5,0,0,0,0,18,2,3,0,0,0.0,0,1.0,-0.09228824110474888,-0.037324528829169396
gpt-5.5/low/baseline/happy-dom-deterministic-intersectionobserver/rep0,happy-dom-deterministic-intersectionobserver,openai-codex/gpt-5.5,low,baseline,0,typescript,feature_request,1,1.0,231733,20,25,206.7,12.353345441131037,3.044522437723423,5.336094730882067,122067,0,0,0,stop,1,0.04,0,0.0,0,0.0,1,0,0,0,0,5,0,2,0,0,0.0,0,1.0,-0.7694365652648245,-0.8936286403568208
gpt-5.5/low/baseline/happy-dom-deterministic-intersectionobserver/rep1,happy-dom-deterministic-intersectionobserver,openai-codex/gpt-5.5,low,baseline,1,typescript,feature_request,1,1.0,341940,31,33,261.2,12.7423934865425,3.4657359027997265,5.569107571329599,137232,0,0,0,stop,0,0.0,2,0.2,0,0.0,4,0,0,0,0,5,0,3,0,0,0.0,0,1.0,-0.2214297107155417,0.2725406447165913
gpt-5.5/low/baseline/happy-dom-deterministic-intersectionobserver/rep2,happy-dom-deterministic-intersectionobserver,openai-codex/gpt-5.5,low,baseline,2,typescript,feature_request,0,0.9565217391304348,186867,27,26,144.0,12.138157764231533,3.332204510175204,4.976733742420574,95616,0,0,0,stop,0,0.0,0,0.0,0,0.0,1,0,0,0,0,2,0,1,0,0,0.0,0,1.0,-1.0725464853538604,-0.0971536352219377
gpt-5.5/low/baseline/meriyah-explicit-resource-declarations/rep0,meriyah-explicit-resource-declarations,openai-codex/gpt-5.5,low,baseline,0,typescript,feature_request,0,0.9998641251601382,1645232,53,52,316.5,14.313392573488809,3.9889840465642745,5.760477818332746,355256,0,0,0,stop,1,0.01923077,7,0.46666667,0,0.0,8,0,0,0,0,15,0,9,0,0,0.0,0,1.0,-0.639340521786635,-0.6744907594765952
gpt-5.5/low/baseline/meriyah-explicit-resource-declarations/rep1,meriyah-explicit-resource-declarations,openai-codex/gpt-5.5,low,baseline,1,typescript,feature_request,0,0.9997670717030941,1560064,50,49,232.3,14.260238045024355,3.9318256327243257,5.452325179027384,307813,0,0,0,stop,1,0.02040816,10,0.55555556,0,0.0,7,0,0,1,0,11,1,5,0,0,0.0,0,1.0,-0.7219634019492857,-0.8666105997581883
gpt-5.5/low/baseline/meriyah-explicit-resource-declarations/rep2,meriyah-explicit-resource-declarations,openai-codex/gpt-5.5,low,baseline,2,typescript,feature_request,0,0.9995923754804146,1852729,73,72,342.1,14.432170784990802,4.304065093204169,5.838021949864404,312054,0,0,0,stop,3,0.04166667,13,0.59090909,0,0.0,1,0,0,0,0,16,3,10,0,0,0.0,0,1.0,-0.45471282931399815,0.3845540300746888
gpt-5.5/low/baseline/superjson-error-stack-serialization/rep0,superjson-error-stack-serialization,openai-codex/gpt-5.5,low,baseline,0,typescript,feature_request,0,0.9540816326530612,206585,20,22,141.5,12.238472069576833,3.044522437723423,4.959341999708705,107426,0,0,0,stop,0,0.0,0,0.0,0,0.0,3,0,0,0,0,7,1,1,0,0,0.0,0,1.0,-0.8663398000516269,-1.0827816609805059
gpt-5.5/low/baseline/superjson-error-stack-serialization/rep1,superjson-error-stack-serialization,openai-codex/gpt-5.5,low,baseline,1,typescript,feature_request,0,0.9642857142857143,309875,31,30,149.9,12.64392749643999,3.4657359027997265,5.016617365773803,129367,0,0,0,stop,1,0.03333333,1,0.2,0,0.0,4,0,0,1,0,14,0,8,0,0,0.0,0,1.0,-0.5175018048603467,-0.27754532782221597
gpt-5.5/low/baseline/superjson-error-stack-serialization/rep2,superjson-error-stack-serialization,openai-codex/gpt-5.5,low,baseline,2,typescript,feature_request,0,0.9693877551020408,249743,25,24,165.1,12.428191672198194,3.258096538021482,5.112590016619249,126160,0,0,0,stop,0,0.0,1,0.2,0,0.0,4,0,0,0,0,10,0,4,0,0,0.0,0,1.0,-0.703112472355114,-0.6744907594765952
gpt-5.5/low/baseline-neutral-orchestration-only/dynamodb-toolbox-conditional-attribute-requirements/rep0,dynamodb-toolbox-conditional-attribute-requirements,openai-codex/gpt-5.5,low,baseline-neutral-orchestration-only,0,typescript,feature_request,0,0.9938366718027735,1344496,47,46,411.5,14.111530523375812,3.8712010109078907,6.022236205774735,409858,0,0,0,stop,0,0.0,0,0.0,0,0.0,6,0,0,0,0,7,0,0,0,0,0.0,0,1.0,-0.8856453207439307,-0.9278349657881162
gpt-5.5/low/baseline-neutral-orchestration-only/dynamodb-toolbox-conditional-attribute-requirements/rep1,dynamodb-toolbox-conditional-attribute-requirements,openai-codex/gpt-5.5,low,baseline-neutral-orchestration-only,1,typescript,feature_request,0,0.9946070878274268,1537818,61,60,553.9,14.245875736816675,4.127134385045092,6.318787917331855,550789,0,0,0,stop,0,0.0,1,0.04545455,0,0.0,6,0,0,0,0,15,0,0,0,0,0.0,0,1.0,-0.667457810767796,-0.2734939939209733
gpt-5.5/low/baseline-neutral-orchestration-only/dynamodb-toolbox-conditional-attribute-requirements/rep2,dynamodb-toolbox-conditional-attribute-requirements,openai-codex/gpt-5.5,low,baseline-neutral-orchestration-only,2,typescript,feature_request,0,0.9845916795069337,812756,37,36,285.4,13.608187450863605,3.6375861597263857,5.657389435086491,291530,0,0,0,stop,0,0.0,0,0.0,0,0.0,3,0,0,0,0,6,0,1,0,0,0.0,0,1.0,-1.703115246485038,-1.5251145088724685
gpt-5.5/low/baseline-neutral-orchestration-only/happy-dom-deterministic-intersectionobserver/rep0,happy-dom-deterministic-intersectionobserver,openai-codex/gpt-5.5,low,baseline-neutral-orchestration-only,0,typescript,feature_request,1,1.0,148858,21,20,108.8,11.910754828169988,3.091042453358316,4.69866052907543,76791,0,0,0,stop,0,0.0,0,0.0,0,0.0,0,0,0,0,0,1,0,0,0,0,0.0,0,1.0,-1.3928626241345095,-0.764833580672013
gpt-5.5/low/baseline-neutral-orchestration-only/happy-dom-deterministic-intersectionobserver/rep1,happy-dom-deterministic-intersectionobserver,openai-codex/gpt-5.5,low,baseline-neutral-orchestration-only,1,typescript,feature_request,1,1.0,305722,32,34,203.8,12.630434742209367,3.4965075614664802,5.322033893165353,131787,0,0,0,stop,0,0.0,3,0.27272727,0,0.0,0,0,0,0,0,4,1,3,0,0,0.0,0,1.0,-0.37913300737752226,0.35773488982798773
gpt-5.5/low/baseline-neutral-orchestration-only/happy-dom-deterministic-intersectionobserver/rep2,happy-dom-deterministic-intersectionobserver,openai-codex/gpt-5.5,low,baseline-neutral-orchestration-only,2,typescript,feature_request,0,0.9565217391304348,298042,26,28,210.2,12.604993050379989,3.295836866004329,5.352805551832106,135509,0,0,0,stop,2,0.07142857,1,0.125,0,0.0,0,0,0,0,0,4,0,1,0,0,0.0,0,1.0,-0.41496976758816506,-0.19784089505317404
gpt-5.5/low/baseline-neutral-orchestration-only/meriyah-explicit-resource-declarations/rep0,meriyah-explicit-resource-declarations,openai-codex/gpt-5.5,low,baseline-neutral-orchestration-only,0,typescript,feature_request,0,0.9998447144687294,3821411,64,63,498.3,15.156130545792976,4.174387269895637,6.213207117506563,541633,0,0,0,stop,2,0.03174603,18,0.72,0,0.0,8,0,0,1,0,11,5,5,0,1,0.015625,0,1.0,0.6706031557453006,-0.05131675479106273
gpt-5.5/low/baseline-neutral-orchestration-only/meriyah-explicit-resource-declarations/rep1,meriyah-explicit-resource-declarations,openai-codex/gpt-5.5,low,baseline-neutral-orchestration-only,1,typescript,feature_request,0,0.9998253037773206,3052844,79,78,571.6,14.931584500693502,4.382026634673881,6.350187392664015,459465,0,0,0,stop,5,0.06410256,15,0.625,0,0.0,10,0,0,3,0,16,6,10,0,0,0.0,0,1.0,0.3215709752104317,0.6465969715952169
gpt-5.5/low/baseline-neutral-orchestration-only/meriyah-explicit-resource-declarations/rep2,meriyah-explicit-resource-declarations,openai-codex/gpt-5.5,low,baseline-neutral-orchestration-only,2,typescript,feature_request,0,0.9995147327147793,1608543,60,59,479.2,14.290839979965357,4.110873864173311,6.174202683787152,320683,0,0,0,stop,1,0.01694915,13,0.68421053,0,0.0,2,0,0,0,0,11,0,6,0,0,0.0,0,1.0,-0.6743960530061666,-0.26479688034669724
gpt-5.5/low/baseline-neutral-orchestration-only/superjson-error-stack-serialization/rep0,superjson-error-stack-serialization,openai-codex/gpt-5.5,low,baseline-neutral-orchestration-only,0,typescript,feature_request,0,0.9744897959183674,218461,23,22,132.4,12.294367365349677,3.1780538303479458,4.893352133481524,114322,0,0,0,stop,0,0.0,1,0.25,0,0.0,3,0,0,0,0,8,0,2,0,0,0.0,0,1.0,-0.81824967318152,-0.8275088886843677
gpt-5.5/low/baseline-neutral-orchestration-only/superjson-error-stack-serialization/rep1,superjson-error-stack-serialization,openai-codex/gpt-5.5,low,baseline-neutral-orchestration-only,1,typescript,feature_request,0,0.9693877551020408,280934,28,27,154.9,12.545878604832064,3.367295829986474,5.049214776063731,127478,0,0,0,stop,2,0.07407407,2,0.5,0,0.0,4,0,0,1,0,10,0,4,0,0,0.0,0,1.0,-0.6018592373008297,-0.46573381143021025
gpt-5.5/low/baseline-neutral-orchestration-only/superjson-error-stack-serialization/rep2,superjson-error-stack-serialization,openai-codex/gpt-5.5,low,baseline-neutral-orchestration-only,2,typescript,feature_request,0,0.9591836734693877,251671,25,24,148.4,12.435881931391483,3.258096538021482,5.006627272698717,120903,0,0,0,stop,1,0.04166667,0,0.0,0,0.0,3,0,0,0,1,10,0,3,0,0,0.0,0,1.0,-0.696496074049034,-0.6744907594765952
gpt-5.5/low/baseline-omp/dynamodb-toolbox-conditional-attribute-requirements/rep0,dynamodb-toolbox-conditional-attribute-requirements,openai-codex/gpt-5.5,low,baseline-omp,0,typescript,feature_request,0,0.9953775038520801,4734905,77,77,618.1,15.370472432240527,4.356708826689592,6.428266810525186,942273,0,0,0,stop,6,0.07792208,0,0.0,0,0.0,8,2,0,2,1,23,4,1,0,0,0.0,3,0.96103896,1.1589783265340359,0.3134554954449146
gpt-5.5/low/baseline-omp/dynamodb-toolbox-conditional-attribute-requirements/rep1,dynamodb-toolbox-conditional-attribute-requirements,openai-codex/gpt-5.5,low,baseline-omp,1,typescript,feature_request,0,0.9984591679506933,7143437,103,111,859.5,15.781704731030814,4.6443908991413725,6.757513615651594,873071,0,0,0,stop,23,0.20720721,1,0.03125,0,0.0,23,3,0,7,4,21,3,0,0,0,0.0,5,0.95495495,1.8268528938278727,1.0489678822582853
gpt-5.5/low/baseline-omp/dynamodb-toolbox-conditional-attribute-requirements/rep2,dynamodb-toolbox-conditional-attribute-requirements,openai-codex/gpt-5.5,low,baseline-omp,2,typescript,feature_request,0,0.9992295839753467,5409719,105,112,1467.1,15.503707893475882,4.663439094112067,7.291724326745415,972527,0,0,0,stop,9,0.08035714,0,0.0,1,0.07692308,9,0,0,3,1,30,1,0,0,0,0.0,3,0.97321429,1.3753635090270486,1.097668113134612
gpt-5.5/low/baseline-omp/happy-dom-deterministic-intersectionobserver/rep0,happy-dom-deterministic-intersectionobserver,openai-codex/gpt-5.5,low,baseline-omp,0,typescript,feature_request,1,1.0,348500,19,18,171.9,12.761396378619057,2.995732273553991,5.152713392689245,159033,0,0,0,stop,0,0.0,0,0.0,0,0.0,1,0,0,0,0,2,0,0,0,0,0.0,0,1.0,-0.19466254085815354,-1.028708820801133
gpt-5.5/low/baseline-omp/happy-dom-deterministic-intersectionobserver/rep1,happy-dom-deterministic-intersectionobserver,openai-codex/gpt-5.5,low,baseline-omp,1,typescript,feature_request,1,1.0,858246,30,35,352.0,13.66264721582883,3.4339872044851463,5.8664680569332965,356660,0,0,0,stop,2,0.05714286,0,0.0,0,0.0,2,0,0,0,0,4,2,0,0,0,0.0,2,0.94285714,1.074824974332643,0.1846413730045189
gpt-5.5/low/baseline-omp/happy-dom-deterministic-intersectionobserver/rep2,happy-dom-deterministic-intersectionobserver,openai-codex/gpt-5.5,low,baseline-omp,2,typescript,feature_request,0,0.9565217391304348,1033616,37,42,237.1,13.848574859243639,3.6375861597263857,5.472690753492817,354006,0,0,0,stop,6,0.14285714,0,0.0,0,0.0,1,0,0,0,0,5,0,0,0,0,0.0,1,0.97619048,1.336719679223783,0.7483243218208839
gpt-5.5/low/baseline-omp/meriyah-explicit-resource-declarations/rep0,meriyah-explicit-resource-declarations,openai-codex/gpt-5.5,low,baseline-omp,0,typescript,feature_request,0,0.9999417679257735,3527446,65,73,362.2,15.07608493779113,4.189654742026425,5.894953646727139,732036,0,0,0,stop,4,0.05479452,0,0.0,0,0.0,0,0,0,0,0,15,2,0,0,0,0.0,2,0.97260274,0.5461810440543691,0.0
gpt-5.5/low/baseline-omp/meriyah-explicit-resource-declarations/rep1,meriyah-explicit-resource-declarations,openai-codex/gpt-5.5,low,baseline-omp,1,typescript,feature_request,1,1.0,3224277,60,64,572.9,14.986219607179052,4.110873864173311,6.352455165114317,810368,0,0,0,stop,6,0.09375,0,0.0,0,0.0,1,0,0,0,0,12,3,0,0,0,0.0,2,0.96875,0.40649525139600695,-0.26479688034669724
gpt-5.5/low/baseline-omp/meriyah-explicit-resource-declarations/rep2,meriyah-explicit-resource-declarations,openai-codex/gpt-5.5,low,baseline-omp,2,typescript,feature_request,0,0.9999029465429559,4649297,66,68,820.0,15.352226798424827,4.204692619390966,6.710523109452428,888800,0,0,0,stop,3,0.04411765,0,0.0,0,0.0,3,0,0,0,0,10,2,0,0,0,0.0,1,0.98529412,0.9754132565889402,0.05054504496117594
gpt-5.5/low/baseline-omp/superjson-error-stack-serialization/rep0,superjson-error-stack-serialization,openai-codex/gpt-5.5,low,baseline-omp,0,typescript,feature_request,0,0.9540816326530612,1083270,44,46,240.5,13.89549572552087,3.8066624897703196,5.486869473092628,484370,0,0,0,stop,6,0.13043478,0,0.0,0,0.0,5,0,0,2,1,15,2,0,0,0,0.0,1,0.97826087,0.559298560732069,0.3742060940337788
gpt-5.5/low/baseline-omp/superjson-error-stack-serialization/rep1,superjson-error-stack-serialization,openai-codex/gpt-5.5,low,baseline-omp,1,typescript,feature_request,0,0.9540816326530612,737926,35,35,202.5,13.51160018270094,3.58351893845611,5.31566600488265,340170,0,0,0,stop,2,0.05714286,0,0.0,0,0.0,2,0,0,0,0,10,0,0,0,0,0.0,1,0.97142857,0.22900984673892594,-0.052378784955365125
gpt-5.5/low/baseline-omp/superjson-error-stack-serialization/rep2,superjson-error-stack-serialization,openai-codex/gpt-5.5,low,baseline-omp,2,typescript,feature_request,0,0.9744897959183674,955811,40,40,235.4,13.770316519975191,3.713572066704308,5.465525285531943,386557,0,0,0,stop,4,0.1,0,0.0,0,0.0,4,0,0,1,0,11,1,0,0,0,0.0,1,0.975,0.4515992670266479,0.1962445682590744
gpt-5.5/low/baseline-omp-ast/dynamodb-toolbox-conditional-attribute-requirements/rep0,dynamodb-toolbox-conditional-attribute-requirements,openai-codex/gpt-5.5,low,baseline-omp-ast,0,typescript,feature_request,0,0.9714946070878274,5036771,106,114,693.4,15.432275958664581,4.672828834461906,6.543048163346141,920788,0,0,0,stop,10,0.0877193,0,0.0,0,0.0,9,2,0,2,0,21,1,1,0,0,0.0,9,0.92105263,1.2593522601698957,1.121674719724341
gpt-5.5/low/baseline-omp-ast/dynamodb-toolbox-conditional-attribute-requirements/rep1,dynamodb-toolbox-conditional-attribute-requirements,openai-codex/gpt-5.5,low,baseline-omp-ast,1,typescript,feature_request,0,0.9984591679506933,6349903,122,126,1090.0,15.663950252644359,4.812184355372417,6.994849985833071,978848,0,0,0,stop,8,0.06349206,0,0.0,0,0.0,15,2,0,3,1,24,0,0,0,0,0.0,9,0.92857143,1.6356100816007828,1.4779628642269522
gpt-5.5/low/baseline-omp-ast/dynamodb-toolbox-conditional-attribute-requirements/rep2,dynamodb-toolbox-conditional-attribute-requirements,openai-codex/gpt-5.5,low,baseline-omp-ast,2,typescript,feature_request,0,0.9992295839753467,6187606,120,128,955.0,15.638058978638854,4.795790545596741,6.862757913051401,975148,0,0,0,stop,11,0.0859375,0,0.0,0,0.0,15,0,0,3,0,30,0,1,0,0,0.0,2,0.984375,1.5935605551555592,1.4360490596776865
gpt-5.5/low/baseline-omp-ast/happy-dom-deterministic-intersectionobserver/rep0,happy-dom-deterministic-intersectionobserver,openai-codex/gpt-5.5,low,baseline-omp-ast,0,typescript,feature_request,1,1.0,1363462,53,61,343.0,14.125538344852654,3.9889840465642745,5.840641657373398,456664,0,0,0,stop,8,0.13114754,0,0.0,0,0.0,4,0,0,0,0,8,0,0,0,0,0.0,10,0.83606557,1.7268460154532292,1.721202580581711
gpt-5.5/low/baseline-omp-ast/happy-dom-deterministic-intersectionobserver/rep1,happy-dom-deterministic-intersectionobserver,openai-codex/gpt-5.5,low,baseline-omp-ast,1,typescript,feature_request,1,1.0,1556434,48,57,346.7,14.257908507632031,3.8918202981106265,5.851340039013816,1036673,0,0,0,stop,9,0.15789474,1,0.04347826,0,0.0,5,1,0,0,0,7,0,0,0,0,0.0,2,0.96491228,1.9133005096897546,1.4521955604744183
gpt-5.5/low/baseline-omp-ast/happy-dom-deterministic-intersectionobserver/rep2,happy-dom-deterministic-intersectionobserver,openai-codex/gpt-5.5,low,baseline-omp-ast,2,typescript,feature_request,0,0.9565217391304348,487904,26,36,198.7,13.097875993753059,3.295836866004329,5.296816240421769,195460,0,0,0,stop,0,0.0,0,0.0,0,0.0,2,0,0,0,0,2,0,0,0,0,0.0,7,0.80555556,0.27929726355243023,-0.19784089505317404
gpt-5.5/low/baseline-omp-ast/meriyah-explicit-resource-declarations/rep0,meriyah-explicit-resource-declarations,openai-codex/gpt-5.5,low,baseline-omp-ast,0,typescript,feature_request,0,0.9994759113319617,4855482,84,92,414.9,15.395619139826193,4.442651256490317,6.030444846748866,921419,0,0,0,stop,9,0.09782609,0,0.0,0,0.0,0,0,0,0,0,22,1,0,0,0,0.0,3,0.9673913,1.0428618884769925,0.850367368253166
gpt-5.5/low/baseline-omp-ast/meriyah-explicit-resource-declarations/rep1,meriyah-explicit-resource-declarations,openai-codex/gpt-5.5,low,baseline-omp-ast,1,typescript,feature_request,0,0.9995923754804146,2643383,56,62,397.2,14.787570472476752,4.04305126783455,5.986954391630096,589602,0,0,0,stop,6,0.09677419,0,0.0,0,0.0,6,1,0,1,0,8,1,0,0,0,0.0,3,0.9516129,0.09771697558271764,-0.4927609804802606
gpt-5.5/low/baseline-omp-ast/meriyah-explicit-resource-declarations/rep2,meriyah-explicit-resource-declarations,openai-codex/gpt-5.5,low,baseline-omp-ast,2,typescript,feature_request,0,0.9997670717030941,4183099,74,87,804.9,15.246563156425939,4.31748811353631,6.691959665330465,1130068,0,0,0,stop,10,0.11494253,0,0.0,0,0.0,1,0,0,0,0,11,2,0,0,1,0.01351351,6,0.93103448,0.8111707229304669,0.42967124640487836
gpt-5.5/low/baseline-omp-ast/superjson-error-stack-serialization/rep0,superjson-error-stack-serialization,openai-codex/gpt-5.5,low,baseline-omp-ast,0,typescript,feature_request,0,0.9795918367346939,1050628,41,46,262.6,13.864899590395355,3.7376696182833684,5.574432802628352,428612,0,0,0,stop,5,0.10869565,0,0.0,0,0.0,3,0,0,1,0,12,1,0,0,0,0.0,2,0.95652174,0.5329748424374104,0.24231200361064917
gpt-5.5/low/baseline-omp-ast/superjson-error-stack-serialization/rep1,superjson-error-stack-serialization,openai-codex/gpt-5.5,low,baseline-omp-ast,1,typescript,feature_request,0,0.9642857142857143,1233520,47,50,269.5,14.025383239533017,3.8712010109078907,5.600272098286537,520865,0,0,0,stop,1,0.02,0,0.0,0,0.0,4,0,0,1,0,16,1,0,0,0,0.0,0,1.0,0.6710486989381828,0.49758477590678657
gpt-5.5/low/baseline-omp-ast/superjson-error-stack-serialization/rep2,superjson-error-stack-serialization,openai-codex/gpt-5.5,low,baseline-omp-ast,2,typescript,feature_request,0,0.9540816326530612,830647,36,39,230.9,13.62996139805876,3.6109179126442243,5.446306244261486,383815,0,0,0,stop,0,0.0,0,0.0,0,0.0,3,0,0,0,0,11,0,0,0,0,0.0,2,0.94871795,0.330843208283155,0.0
gpt-5.5/low/baseline-omp-bash-only/dynamodb-toolbox-conditional-attribute-requirements/rep0,dynamodb-toolbox-conditional-attribute-requirements,openai-codex/gpt-5.5,low,baseline-omp-bash-only,0,typescript,feature_request,0,0.9938366718027735,3171668,90,92,1537.4,14.969768505724511,4.51085950651685,7.33849819427457,643745,0,0,0,stop,8,0.08695652,0,0.0,0,0.0,10,0,0,1,0,14,1,0,0,0,0.0,0,1.0,0.5082026887203781,0.7075701981177903
gpt-5.5/low/baseline-omp-bash-only/dynamodb-toolbox-conditional-attribute-requirements/rep1,dynamodb-toolbox-conditional-attribute-requirements,openai-codex/gpt-5.5,low,baseline-omp-bash-only,1,typescript,feature_request,0,0.9745762711864406,4743926,102,109,873.5,15.372375831682957,4.634728988229636,6.773652294458657,870702,0,0,0,stop,4,0.03669725,0,0.0,0,0.0,9,0,0,2,1,32,0,0,0,0,0.0,0,1.0,1.1620696014235319,1.024265421325268
gpt-5.5/low/baseline-omp-bash-only/dynamodb-toolbox-conditional-attribute-requirements/rep2,dynamodb-toolbox-conditional-attribute-requirements,openai-codex/gpt-5.5,low,baseline-omp-bash-only,2,typescript,feature_request,0,0.9922958397534669,3625072,100,110,608.4,15.103384983999181,4.61512051684126,6.412474866551609,895855,0,0,0,stop,5,0.04545455,0,0.0,0,0.0,9,0,0,1,0,22,0,0,0,0,0.0,0,1.0,0.7252066737515489,0.9741327402384282
gpt-5.5/low/baseline-omp-bash-only/happy-dom-deterministic-intersectionobserver/rep0,happy-dom-deterministic-intersectionobserver,openai-codex/gpt-5.5,low,baseline-omp-bash-only,0,typescript,feature_request,1,1.0,673930,36,39,258.9,13.420883010766639,3.6109179126442243,5.560296941647445,298358,0,0,0,stop,2,0.05128205,0,0.0,0,0.0,0,0,0,0,0,4,0,0,0,0,0.0,0,1.0,0.7342797817238043,0.6744907594765952
gpt-5.5/low/baseline-omp-bash-only/happy-dom-deterministic-intersectionobserver/rep1,happy-dom-deterministic-intersectionobserver,openai-codex/gpt-5.5,low,baseline-omp-bash-only,1,typescript,feature_request,0,0.9565217391304348,481882,25,32,203.8,13.085456624977747,3.258096538021482,5.322033893165353,275430,0,0,0,stop,2,0.0625,0,0.0,0,0.0,3,0,0,1,0,4,0,0,0,0,0.0,0,1.0,0.2618035393239785,-0.3023285597440927
gpt-5.5/low/baseline-omp-bash-only/happy-dom-deterministic-intersectionobserver/rep2,happy-dom-deterministic-intersectionobserver,openai-codex/gpt-5.5,low,baseline-omp-bash-only,2,typescript,feature_request,1,1.0,1029331,46,56,276.1,13.844420606121068,3.8501476017100584,5.624378451868933,432754,0,0,0,stop,5,0.08928571,1,0.04761905,0,0.0,4,0,0,0,0,6,0,0,0,0,0.0,0,1.0,1.3308680647161344,1.3368207621884036
gpt-5.5/low/baseline-omp-bash-only/meriyah-explicit-resource-declarations/rep0,meriyah-explicit-resource-declarations,openai-codex/gpt-5.5,low,baseline-omp-bash-only,0,typescript,feature_request,0,0.9995729647890058,4754353,83,86,468.7,15.374571387739591,4.430816798843313,6.15209419303295,901968,0,0,0,stop,10,0.11627907,0,0.0,0,0.0,3,1,0,0,0,17,5,0,0,0,0.0,0,1.0,1.0101454680969781,0.8105896004633173
gpt-5.5/low/baseline-omp-bash-only/meriyah-explicit-resource-declarations/rep1,meriyah-explicit-resource-declarations,openai-codex/gpt-5.5,low,baseline-omp-bash-only,1,typescript,feature_request,0,0.9969331107574052,3422798,83,84,402.0,15.045969195367528,4.430816798843313,5.998936561946683,709950,0,0,0,stop,8,0.0952381,0,0.0,0,0.0,0,0,0,0,0,17,0,0,0,0,0.0,0,1.0,0.49936942801419465,0.8105896004633173
gpt-5.5/low/baseline-omp-bash-only/meriyah-explicit-resource-declarations/rep2,meriyah-explicit-resource-declarations,openai-codex/gpt-5.5,low,baseline-omp-bash-only,2,typescript,feature_request,0,0.9998447144687294,2823992,73,75,350.6,14.853662398838656,4.304065093204169,5.862494165811022,630881,0,0,0,stop,9,0.12,0,0.0,0,0.0,0,0,0,0,0,9,2,0,0,0,0.0,0,1.0,0.20044962074521108,0.3845540300746888
gpt-5.5/low/baseline-omp-bash-only/superjson-error-stack-serialization/rep0,superjson-error-stack-serialization,openai-codex/gpt-5.5,low,baseline-omp-bash-only,0,typescript,feature_request,0,0.9642857142857143,1330320,52,59,694.3,14.100930824460352,3.970291913552122,6.544343407104972,480127,0,0,0,stop,9,0.15254237,0,0.0,0,0.0,4,0,0,0,0,12,0,0,0,0,0.0,0,1.0,0.736046886954764,0.6870174548457932
gpt-5.5/low/baseline-omp-bash-only/superjson-error-stack-serialization/rep1,superjson-error-stack-serialization,openai-codex/gpt-5.5,low,baseline-omp-bash-only,1,typescript,feature_request,0,0.9897959183673469,1168033,48,53,277.4,13.970832551535675,3.8918202981106265,5.629058928460265,514025,0,0,0,stop,7,0.13207547,0,0.0,0,0.0,3,1,0,1,0,15,0,0,0,0,0.0,0,1.0,0.6241154200213853,0.5370027921766626
